MCU;CANAL;SEGMENTO;REC_JAN;REC_FEV;REC_MAR;REC_ABR;REC_MAI;REC_JUN;REC_JUL;REC_AGO;REC_SET;REC_OUT;REC_NOV;REC_DEZ;REC_ACU;META_JAN;META_FEV;META_MAR;META_ABR;META_MAI;META_JUN;META_JUL;META_AGO;META_SET;META_OUT;META_NOV;META_DEZ;META_ACU;ANT_JAN;ANT_FEV;ANT_MAR;ANT_ABR;ANT_MAI;ANT_JUN;ANT_JUL;ANT_AGO;ANT_SET;ANT_OUT;ANT_NOV;ANT_DEZ;ANT_ACU
14578;À VISTA;INTERNACIONAL;4057,200043;1541,899994;3675,279968;4795,349991;1308,250015;0;0;0;0;0;0;0;15377,98001;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;3859,949982;2479,100006;6287,600067;3304,850021;3209,90004;0;0;0;0;0;0;0;19141,40012
14578;À VISTA;MARKETING;690,9499979;608,1500034;495,0499992;982,9999981;310,8000031;0;0;0;0;0;0;0;3087,950002;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;917,8399916;1073,060019;688,2500002;870,749999;160,2999973;0;0;0;0;0;0;0;3710,200008
14578;À VISTA;MENSAGEM;4795,839973;1759,350003;2683,570025;3911,769987;1871,180043;0;0;0;0;0;0;0;15021,71003;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;5439,449949;2915,779992;5176,12;3749,930061;1231,819995;0;0;0;0;0;0;0;18513,1
14578;À VISTA;OUTROS;0;0;0;23,75999975;49,50000048;0;0;0;0;0;0;0;73,26000023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14579;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;24,56;33,79999997;0;0;0;0;0;0;0;0;0;0;58,35999997;29,05000019;40,5;0;0;0;0;0;0;0;0;0;0;69,55000019
14579;A FATURAR;ENCOMENDA;25,48999977;0;0;0;0;0;0;0;0;0;0;0;25,48999977;112,0100001;0;0;25,45;34,18300681;0;0;0;0;0;0;0;171,6430069;93,80000305;0;0;22,67000008;75,68000031;0;0;0;0;0;0;0;192,1500034
14579;A FATURAR;MARKETING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,75;0;0;0;0;0;0;0;0;36,75;0;0;0;53,90000153;0;0;0;0;0;0;0;0;53,90000153
14579;A FATURAR;MENSAGEM;72,80000305;279,5500002;0;243,9000063;19,04999924;0;0;0;0;0;0;0;615,3000088;110,1100001;138,5399997;0;387,3399992;137,4035014;0;0;0;0;0;0;0;773,3935005;133,8499985;168,6999969;0;475,8999939;307,2999992;0;0;0;0;0;0;0;1085,749989
14579;À VISTA;CONVENIÊNCIA;265,8899965;377,8099957;285,3399973;694,0699863;86,17000055;0;0;0;0;0;0;0;1709,279976;368,0609666;323,6734778;412,0572259;349,7366218;171,0946089;0;0;0;0;0;0;0;1624,622901;489,6200022;415,6399981;172,6199983;583,6499962;170,4999986;0;0;0;0;0;0;0;1832,029993
14579;À VISTA;ENCOMENDA;2605,520012;1813,800011;2031,890007;2166,459988;718,8199997;0;0;0;0;0;0;0;9336,490017;2023,569996;1863,1;2348,829995;1874,260002;884,3225274;0;0;0;0;0;0;0;8994,08252;3789,199928;1819,529987;723,0599976;2247,340012;910,9999924;0;0;0;0;0;0;0;9490,129917
14579;À VISTA;INTERNACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;31,46;30,29999997;39,57999996;31,82000006;14,45432868;0;0;0;0;0;0;0;147,6143287;0;0;0;0;0;0;0;0;0;0;0;0;0
14579;À VISTA;MARKETING;0;0;0;0;0;0;0;0;0;0;0;0;0;8,920000009;7,900000024;9,54;7,879999992;3,357735653;0;0;0;0;0;0;0;37,59773568;49,19999981;28,45000076;0;0;12,44999981;0;0;0;0;0;0;0;90,10000038
14579;À VISTA;MENSAGEM;214,6000023;169,3500013;235,6500008;161,8499966;97,14999771;0;0;0;0;0;0;0;878,5999987;136,03;124,76;155,56;122,8500001;55,30845385;0;0;0;0;0;0;0;594,508454;186,7000008;243,3499942;47,00999832;170,4500008;113,500001;0;0;0;0;0;0;0;761,009995
14579;À VISTA;OUTROS;0;0;0;49,5;0;0;0;0;0;0;0;0;49,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14580;A FATURAR;CONVENIÊNCIA;505,3999991;487,5999999;525,1499991;651,6999946;30;0;0;0;0;0;0;0;2199,849993;29,25;0;29,85;48,46999995;49,79817492;0;0;0;0;0;0;0;157,3681749;34,60000038;0;35,59999943;58,89999962;156,8999939;0;0;0;0;0;0;0;285,9999933
14580;A FATURAR;ENCOMENDA;750,2999992;612,399992;574,8499985;1060,539989;65,87000275;0;0;0;0;0;0;0;3063,959982;1227,900001;740,8799993;1394,64;1322,3;414,3196192;0;0;0;0;0;0;0;5100,03962;1028,260012;558,1700153;1082,10997;999,7500019;520,5899906;0;0;0;0;0;0;0;4188,87999
14580;A FATURAR;MENSAGEM;168,3000031;0;0;300;189,1000061;0;0;0;0;0;0;0;657,4000092;31,84000003;342,9099993;259,2700005;0;62,80384602;0;0;0;0;0;0;0;696,8238459;38,70999908;417,5499973;317,8600006;0;55,95999908;0;0;0;0;0;0;0;830,0799961
14580;À VISTA;CONVENIÊNCIA;2316,429971;1712,59998;1427,749977;1386,969991;704,7699962;0;0;0;0;0;0;0;7548,519916;2195,511936;1923,176958;2443,86445;2058,973246;1006,682911;0;0;0;0;0;0;0;9628,209502;1669,629992;1580,669985;1618,159975;1260,499988;795,5699879;0;0;0;0;0;0;0;6924,529927
14580;À VISTA;ENCOMENDA;8397,480043;8506,179956;7277,129951;9118,230011;4116,330025;0;0;0;0;0;0;0;37415,34999;5617,029989;5171,59;6519,889987;5202,570005;2454,69749;0;0;0;0;0;0;0;24965,77747;8710,900017;6420,260017;9066,999996;6680,909977;3135,580002;0;0;0;0;0;0;0;34014,65001
14580;À VISTA;INTERNACIONAL;201,3000031;424,6000061;0;186,4499969;0;0;0;0;0;0;0;0;812,3500061;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;0;405,25;0;212,3000031;0;0;0;0;0;0;0;0;617,5500031
14580;À VISTA;MARKETING;0;29,54999924;35,40000153;32,70000076;32,70000076;0;0;0;0;0;0;0;130,3500023;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;0;0;142,9400024;0;16,70999908;0;0;0;0;0;0;0;159,6500015
14580;À VISTA;MENSAGEM;953,7500007;1113,50001;1033,35002;1166,090004;371,5499949;0;0;0;0;0;0;0;4638,24003;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;973,7699904;979,4299903;1208,889994;1050,249997;560,4499993;0;0;0;0;0;0;0;4772,789971
14580;À VISTA;OUTROS;0;0;0;25,73999977;11,88000011;0;0;0;0;0;0;0;37,61999989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14581;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14581;A FATURAR;ENCOMENDA;599,5600052;309,0499954;1923,85001;2838,140022;210,1800003;0;0;0;0;0;0;0;5880,780033;1504,740002;1840,269998;4390,09;3204,54;735,7078097;0;0;0;0;0;0;0;11675,34781;1260,090004;1515,669989;3707,510031;2676,460007;518,5599976;0;0;0;0;0;0;0;9678,290028
14581;A FATURAR;MENSAGEM;86,19999886;57,79999924;132,6000009;11,30000019;102,9499969;0;0;0;0;0;0;0;390,8499961;37,84000004;14,07999997;26,51000005;14,03999997;700,1552102;0;0;0;0;0;0;0;792,6252103;46;17,14999962;32,5;17,25;37,40000153;0;0;0;0;0;0;0;150,3000011
14581;À VISTA;CONVENIÊNCIA;5304,299967;3868,429953;3054,649987;2932,659991;1195,700003;0;0;0;0;0;0;0;16355,7399;2195,511936;1923,176958;2443,86445;2058,973246;1006,682911;0;0;0;0;0;0;0;9628,209502;3723,749995;2603,219993;4009,879972;3514,909991;2601,899944;0;0;0;0;0;0;0;16453,6599
14581;À VISTA;ENCOMENDA;14510,65004;13548,71996;14859,00999;15951,17008;4442,44997;0;0;0;0;0;0;0;63312,00005;14155,90997;13033,33;16431,26997;13111,40001;6186,27676;0;0;0;0;0;0;0;62918,18671;12937,9999;10942,41006;15800,24994;12361,23001;5472,520025;0;0;0;0;0;0;0;57514,40993
14581;À VISTA;INTERNACIONAL;719,6499786;0;316,9500122;801,7000122;245,1499939;0;0;0;0;0;0;0;2083,449997;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;166,8000031;212,3000031;666,2000122;583,8999939;0;0;0;0;0;0;0;0;1629,200012
14581;À VISTA;MARKETING;145,9499998;131,7499981;273,4999981;544,1000085;76;0;0;0;0;0;0;0;1171,300004;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;137,0899992;155,8999977;290,8199949;209,9399977;138,71;0;0;0;0;0;0;0;932,4599895
14581;À VISTA;MENSAGEM;1706,340009;1518,649987;1476,600015;1998,759993;779,2699926;0;0;0;0;0;0;0;7479,619997;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;1509,519998;1812,869997;1692,639998;1540,970002;1107,059992;0;0;0;0;0;0;0;7663,059986
14581;À VISTA;OUTROS;0;0;0;81,17999983;31,68000078;0;0;0;0;0;0;0;112,8600006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14585;A FATURAR;CONVENIÊNCIA;0;28,64999962;0;0;0;0;0;0;0;0;0;0;28,64999962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14585;A FATURAR;ENCOMENDA;18,09000015;18,09000015;18,09000015;18,93000031;18,93000031;0;0;0;0;0;0;0;92,13000107;168,7900002;213,5299998;133,34;92,96;63,02379502;0;0;0;0;0;0;0;671,643795;141,3500004;185,9699974;116,869997;82,80999947;45,34000015;0;0;0;0;0;0;0;572,3399944
14585;A FATURAR;MENSAGEM;0;0;0;0;0;0;0;0;0;0;0;0;0;14,19000001;0;0;0;0;0;0;0;0;0;0;0;14,19000001;17,25;0;0;0;0;0;0;0;0;0;0;0;17,25
14585;À VISTA;CONVENIÊNCIA;2120,809953;1472,439973;1482,079987;1558,709995;793,4899807;0;0;0;0;0;0;0;7427,529888;796,4809675;698,2034785;887,5572255;748,8366226;366,1653418;0;0;0;0;0;0;0;3497,243636;2294,389998;1522,179982;1233,629992;1543,21998;712,7899882;0;0;0;0;0;0;0;7306,20994
14585;À VISTA;ENCOMENDA;3383,520016;1632,110003;5324,299973;4151,649996;1516,869991;0;0;0;0;0;0;0;16008,44998;5327,699989;4905,21;6184,049988;4934,590005;2328,25759;0;0;0;0;0;0;0;23679,80757;2584,060019;3339,839996;3147,129986;4771,550018;1540,829983;0;0;0;0;0;0;0;15383,41
14585;À VISTA;INTERNACIONAL;0;0;206,8000031;0;0;0;0;0;0;0;0;0;206,8000031;134,52;129,5599999;169,2199998;136,0500003;61,79935199;0;0;0;0;0;0;0;631,149352;279,1000061;0;570,25;0;377,75;0;0;0;0;0;0;0;1227,100006
14585;À VISTA;MARKETING;0;0;10,60000038;0;0;0;0;0;0;0;0;0;10,60000038;8,920000009;7,900000024;9,54;7,879999992;3,357735653;0;0;0;0;0;0;0;37,59773568;8,100000381;66,60000181;7,949999809;41,80999947;23,70000076;0;0;0;0;0;0;0;148,1600022
14585;À VISTA;MENSAGEM;597,4000048;1001,949975;807,0599922;478,6599956;382,4299994;0;0;0;0;0;0;0;3267,499967;343,27;314,83;392,55;310,0100003;139,5742532;0;0;0;0;0;0;0;1500,234253;1530,749972;1062,979993;1662,979973;714,820005;296,000005;0;0;0;0;0;0;0;5267,529949
14585;À VISTA;OUTROS;0;0;0;27,71999979;7,920000076;0;0;0;0;0;0;0;35,63999987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14587;A FATURAR;CONVENIÊNCIA;0;0;0;18,25;0;0;0;0;0;0;0;0;18,25;0;6,719999993;0;0;2,142188414;0;0;0;0;0;0;0;8,862188407;0;8,050000191;0;0;6,75;0;0;0;0;0;0;0;14,80000019
14587;A FATURAR;ENCOMENDA;832,4500008;425,1800013;525,7000017;1290,720001;432,7200012;0;0;0;0;0;0;0;3506,770006;1271,680001;1179,789999;1776,3;1343,42;714,3189569;0;0;0;0;0;0;0;6285,508957;622,8500042;659,8800068;461,7200012;217,760004;99,76999855;0;0;0;0;0;0;0;2061,980015
14587;A FATURAR;INTERNACIONAL;0;1204,799988;673,5;2406,200058;219,8000031;0;0;0;0;0;0;0;4504,300049;547,0100005;488,7800005;1055,17;320,7899997;349,1221058;0;0;0;0;0;0;0;2760,872106;856,0999908;700,6000061;985,4000244;440,7999878;631,75;0;0;0;0;0;0;0;3614,650009
14587;A FATURAR;MENSAGEM;0;0;0;0;0;0;0;0;0;0;0;0;0;17,12000002;10,78999998;10,13000002;8,259999983;4,491728496;0;0;0;0;0;0;0;50,7917285;0;0;0;0;0;0;0;0;0;0;0;0;0
14587;À VISTA;CONVENIÊNCIA;6066,139965;4691,169973;3938,519976;5417,15999;1804,199996;0;0;0;0;0;0;0;21917,1899;2196,212902;1925,700435;2448,201677;2066,499867;1010,508077;0;0;0;0;0;0;0;9647,122958;8845,120014;7334,979995;9155,259959;7425,919968;3290,95999;0;0;0;0;0;0;0;36052,23993
14587;À VISTA;ENCOMENDA;34898,41006;31096,50988;26759,07996;35991,13998;12072,31;0;0;0;0;0;0;0;140817,4499;48753,0599;44886,87;56589,41989;45155,77005;21305,57836;0;0;0;0;0;0;0;216690,6982;36591,70989;32647,76991;42838,59985;72123,68029;16126,45011;0;0;0;0;0;0;0;200328,21
14587;À VISTA;INTERNACIONAL;4735,019974;7832,34993;4348,690018;5298,000015;2618,450043;0;0;0;0;0;0;0;24832,50998;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;3675,049988;7337,450073;5506,280038;5613,87001;1636,950027;0;0;0;0;0;0;0;23769,60014
14587;À VISTA;MARKETING;3023,450014;2381,60001;703,1499977;224,3000011;193,9000034;0;0;0;0;0;0;0;6526,400026;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;2713,080008;2383,179965;2317,990005;359,6699972;425,720006;0;0;0;0;0;0;0;8199,639981
14587;À VISTA;MENSAGEM;5270,050029;4015,140007;4357,049978;5901,369997;2098,569986;0;0;0;0;0;0;0;21642,18;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;5633,739984;3992,499979;5457,129964;4500,379993;2500,810018;0;0;0;0;0;0;0;22084,55994
14587;À VISTA;OUTROS;0;0;0;201,9600005;43,55999947;0;0;0;0;0;0;0;245,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14590;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14590;A FATURAR;ENCOMENDA;2952,150051;2304,859999;1285,290001;341,0600052;59,92000198;0;0;0;0;0;0;0;6943,280058;809,3300008;835,4899992;1160,27;987,58;492,654844;0;0;0;0;0;0;0;4285,324844;339,619997;75,4299984;76,27000046;76,27000046;97,27999878;0;0;0;0;0;0;0;664,8699951
14590;A FATURAR;MENSAGEM;0;0;39,09999847;0;0;0;0;0;0;0;0;0;39,09999847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14590;À VISTA;CONVENIÊNCIA;4471,960001;1832,679997;1678,250001;2183,399986;701,1899955;0;0;0;0;0;0;0;10867,47998;2195,511936;1923,176958;2443,86445;2058,973246;1006,682911;0;0;0;0;0;0;0;9628,209502;2472,030001;1734,529994;2329,709993;1559,44999;820,7999921;0;0;0;0;0;0;0;8916,51997
14590;À VISTA;ENCOMENDA;12950,02999;12734,04002;11377,95002;13737,04997;5777,960041;0;0;0;0;0;0;0;56577,03004;10285,21998;9469,58;11938,41998;9526,31001;4494,743529;0;0;0;0;0;0;0;45714,27349;9433,819992;7407,88003;13117,42997;8584,790077;4886,38998;0;0;0;0;0;0;0;43430,31005
14590;À VISTA;INTERNACIONAL;0;989,0000153;363,2999878;176,4499969;0;0;0;0;0;0;0;0;1528,75;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;1026,900009;0;0;393,6199951;0;0;0;0;0;0;0;0;1420,520004
14590;À VISTA;MARKETING;110,3999996;94,54999924;101,6499996;57,04999924;57,80000019;0;0;0;0;0;0;0;421,4499979;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;413,4999962;1350,700003;306,7100077;221,9600039;55,03000069;0;0;0;0;0;0;0;2347,900011
14590;À VISTA;MENSAGEM;1123,249999;1359,850004;1074,600005;1625,249997;470,599991;0;0;0;0;0;0;0;5653,549996;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;1309,599999;1164,339994;1615,209995;1476,029987;960,3700057;0;0;0;0;0;0;0;6525,549981
14590;À VISTA;OUTROS;0;0;0;57,42000008;33,65999985;0;0;0;0;0;0;0;91,07999992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14591;A FATURAR;CONVENIÊNCIA;6,699999809;16,20000076;5,400000095;0;7,949999809;0;0;0;0;0;0;0;36,25000048;65,23;28,36999997;23,66;22,21999998;4,353728252;0;0;0;0;0;0;0;143,8337282;0;0;16,10000038;11,75;309,6499939;0;0;0;0;0;0;0;337,4999943
14591;A FATURAR;ENCOMENDA;6636,390015;5055,989976;3928,92;7391,630013;2718,180022;0;0;0;0;0;0;0;25731,11003;4263,730004;4640,789995;5658,28;5544,59;2669,179388;0;0;0;0;0;0;0;22776,56939;4384,780012;3500,539965;4658,41998;4975,510017;2205,289995;0;0;0;0;0;0;0;19724,53997
14591;A FATURAR;MALOTE;1999,559996;2280,599962;1876,529997;922,2699966;249,0499973;0;0;0;0;0;0;0;7328,009949;2054,909998;1300,029997;3173,49;2143,060002;762,5353762;0;0;0;0;0;0;0;9434,025374;1835,710011;1134,059994;2843,079977;1912,669998;1074,359995;0;0;0;0;0;0;0;8799,879974
14591;A FATURAR;MENSAGEM;849,2500315;1025,230007;1364,970021;506,5899982;4712,669968;0;0;0;0;0;0;0;8458,710025;1325,880001;873,2399983;827,3500017;634,8799987;345,1921473;0;0;0;0;0;0;0;4006,542147;223,2399998;208,2099953;192,2099986;578,539999;1022,739991;0;0;0;0;0;0;0;2224,939984
14591;À VISTA;CONVENIÊNCIA;8718,109932;7504,409913;6928,279934;8100,330003;2690,080016;0;0;0;0;0;0;0;33941,2098;3465,016768;3201,794346;3731,550581;3362,606354;1547,701275;0;0;0;0;0;0;0;15308,66932;6988,589988;5409,349972;9350,839903;6850,919912;3295,929958;0;0;0;0;0;0;0;31895,62973
14591;À VISTA;ENCOMENDA;52567,64982;48986,55981;50328,91003;61073,14985;21543,76982;0;0;0;0;0;0;0;234500,0393;56336,28989;51868,73;65391,53987;52179,46005;24619,52245;0;0;0;0;0;0;0;250395,5423;42455,31986;41888,36014;57511,22993;48897,37984;24980,54008;0;0;0;0;0;0;0;215732,8299
14591;À VISTA;INTERNACIONAL;795,0500183;1225,700012;2853,100021;5565,39006;815,8000031;0;0;0;0;0;0;0;11255,04012;828,83;798,2999992;1042,669999;838,2800017;380,7862035;0;0;0;0;0;0;0;3888,866203;757,5;3384,360001;2332,850021;417,1999969;851,25;0;0;0;0;0;0;0;7743,160019
14591;À VISTA;MARKETING;413,5499973;216,050004;369,0500011;888,5500107;196,9000006;0;0;0;0;0;0;0;2084,100014;198,2600002;175,6600005;212,12;175,1599998;74,6898203;0;0;0;0;0;0;0;835,8898209;527,2800074;304,3300009;688,8500018;291,750001;638,9499979;0;0;0;0;0;0;0;2451,160009
14591;À VISTA;MENSAGEM;5417,960012;3059,350014;2988,49002;4688,950014;1286,650003;0;0;0;0;0;0;0;17441,40006;1824,61;1673,44;2086,51;1647,790002;741,8771609;0;0;0;0;0;0;0;7974,227163;4224,019962;4314,969978;4946,679963;3885,870008;1707,189996;0;0;0;0;0;0;0;19078,72991
14591;À VISTA;OUTROS;0;0;0;79,20000029;21,77999973;0;0;0;0;0;0;0;100,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14592;A FATURAR;CONVENIÊNCIA;0;0;0;7,050000191;0;0;0;0;0;0;0;0;7,050000191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14592;A FATURAR;MENSAGEM;0;0;0;20,45000076;0;0;0;0;0;0;0;0;20,45000076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14592;À VISTA;CONVENIÊNCIA;94,93999982;129,2399998;155,2499992;180,2300005;22,8300004;0;0;0;0;0;0;0;582,4899997;91,07096606;81,52347731;104,6272262;91,70662127;44,97057938;0;0;0;0;0;0;0;413,8988703;92,69999909;94,40999937;166,0499995;95,69000137;42,89999986;0;0;0;0;0;0;0;491,7499992
14592;À VISTA;ENCOMENDA;276,0400028;352,430006;970,8600082;424,2599926;342,0399933;0;0;0;0;0;0;0;2365,630003;495,799999;456,48;575,4899988;459,2100005;216,6690898;0;0;0;0;0;0;0;2203,649088;694,7499924;458,8499985;807,0699997;451,9799995;119,1699982;0;0;0;0;0;0;0;2531,819988
14592;À VISTA;INTERNACIONAL;156,1499939;0;0;0;0;0;0;0;0;0;0;0;156,1499939;11,57;11,13999999;14,55999999;11,70000002;5,315864219;0;0;0;0;0;0;0;54,28586422;0;0;0;0;0;0;0;0;0;0;0;0;0
14592;À VISTA;MARKETING;0;0;0;0;0;0;0;0;0;0;0;0;0;8,920000009;7,900000024;9,54;7,879999992;3,357735653;0;0;0;0;0;0;0;37,59773568;0;0;0;0;0;0;0;0;0;0;0;0;0
14592;À VISTA;MENSAGEM;121,4000001;42,80000091;61,49000216;84,24999809;30,35000038;0;0;0;0;0;0;0;340,2900016;26,67;24,46;30,49;24,08000002;10,84285804;0;0;0;0;0;0;0;116,5428581;72,36999893;149,5299969;206,489999;60,47999876;43,25000095;0;0;0;0;0;0;0;532,1199946
14595;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14595;A FATURAR;ENCOMENDA;102,6199989;178,2599983;101,9599991;151,1400013;18,93000031;0;0;0;0;0;0;0;552,9099979;245,3700002;242,5299998;102,93;202,54;95,06911526;0;0;0;0;0;0;0;888,4391153;205,4800014;211,2299976;90,20999908;180,4199982;60,13999939;0;0;0;0;0;0;0;747,4799957
14595;À VISTA;CONVENIÊNCIA;407,469999;372,0799991;249,0200003;300,909997;103,0099988;0;0;0;0;0;0;0;1432,489994;197,7309663;174,7734775;223,0172261;191,0766215;93,54038867;0;0;0;0;0;0;0;880,13868;244,5499998;211,1099993;319,869998;233,6099997;132,3199997;0;0;0;0;0;0;0;1141,459996
14595;À VISTA;ENCOMENDA;1406,990013;1133,640001;1404,170002;2158,709961;184,5799961;0;0;0;0;0;0;0;6288,089973;901,7699982;830,26;1046,719998;835,2400008;394,0846192;0;0;0;0;0;0;0;4008,074616;965,3399963;646,3199959;1005,269993;464,25;161,5599995;0;0;0;0;0;0;0;3242,739985
14595;À VISTA;INTERNACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;9,39;9,039999991;11,80999999;9,500000019;4,312577483;0;0;0;0;0;0;0;44,05257748;0;0;0;0;0;0;0;0;0;0;0;0;0
14595;À VISTA;MARKETING;0;0;0;0;0;0;0;0;0;0;0;0;0;8,920000009;7,900000024;9,54;7,879999992;3,357735653;0;0;0;0;0;0;0;37,59773568;8,100000381;0;0;0;0;0;0;0;0;0;0;0;8,100000381
14595;À VISTA;MENSAGEM;125,5500031;167,3100014;126,4899986;156,1900024;30,90000003;0;0;0;0;0;0;0;606,4400055;59,11;54,22;67,6;53,38000005;24,03360895;0;0;0;0;0;0;0;258,343609;59,75999832;146,9899987;151,3000011;173,2199974;78,28999978;0;0;0;0;0;0;0;609,5599953
14595;À VISTA;OUTROS;0;0;0;0;11,88000011;0;0;0;0;0;0;0;11,88000011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;A FATURAR;CONVENIÊNCIA;6,949999809;7,599999905;0;0;0;0;0;0;0;0;0;0;14,54999971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;A FATURAR;ENCOMENDA;0;97,59000206;0;0;0;0;0;0;0;0;0;0;97,59000206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;A FATURAR;MENSAGEM;19,54999924;175,9499969;0;0;0;0;0;0;0;0;0;0;195,4999962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;À VISTA;CONVENIÊNCIA;421,4100003;193,4599994;385,9999919;190,0200005;54,77999973;0;0;0;0;0;0;0;1245,669992;197,7309663;174,7734775;223,0172261;191,0766215;93,54038867;0;0;0;0;0;0;0;880,13868;370,3999991;347,7299939;210,1599994;268,649999;120,0399997;0;0;0;0;0;0;0;1316,979991
14596;À VISTA;ENCOMENDA;1170,609997;595,1700001;805,9200077;594,5100021;402,0699883;0;0;0;0;0;0;0;3568,279995;865,3899983;796,76;1004,489998;801,5400008;378,1845427;0;0;0;0;0;0;0;3846,36454;877,3699989;348,0899963;896,8800087;740,0699921;290,3600006;0;0;0;0;0;0;0;3152,769997
14596;À VISTA;INTERNACIONAL;212,3000031;0;0;0;0;0;0;0;0;0;0;0;212,3000031;9,39;9,039999991;11,80999999;9,500000019;4,312577483;0;0;0;0;0;0;0;44,05257748;0;0;424,6000061;0;0;0;0;0;0;0;0;0;424,6000061
14596;À VISTA;MARKETING;0;0;0;0;0;0;0;0;0;0;0;0;0;8,920000009;7,900000024;9,54;7,879999992;3,357735653;0;0;0;0;0;0;0;37,59773568;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;À VISTA;MENSAGEM;180,6500015;153,7499975;94,80000019;275,8999962;40,90000153;0;0;0;0;0;0;0;745,999997;59,11;54,22;67,6;53,38000005;24,03360895;0;0;0;0;0;0;0;258,343609;259,3100029;220,9299961;218,1299984;170,3000021;68,04999979;0;0;0;0;0;0;0;936,7199993
14596;À VISTA;OUTROS;0;0;0;15,84000015;0;0;0;0;0;0;0;0;15,84000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14600;A FATURAR;CONVENIÊNCIA;0;0;0;79,5;0;0;0;0;0;0;0;0;79,5;0;0;0;187,6299998;0;0;0;0;0;0;0;0;187,6299998;0;0;0;228;0;0;0;0;0;0;0;0;228
